word,zipf_frequency
washy,2.6100
washo,1.2600
wasir,0.0000
wasnt,3.6900
waspy,1.5700
waste,4.8100
wasty,0.0000
watch,5.3400
water,5.5200
wauch,0.0000
waugh,2.9400
wauks,0.0000
wauls,0.0000
wauns,0.0000
wauve,0.0000
waved,3.5400
wavey,1.8800
waver,2.7500
waves,4.3700
waxed,3.0800
waxen,1.6900
waxer,1.5100
waxes,2.6500
wazir,2.2800
weaky,0.0000
weald,2.3000
weals,0.0000
weans,1.7300
weary,3.6100
wears,4.0800
wecht,1.5300
wedgy,1.1500
wefty,0.0000
wefts,1.6000
weigh,3.9900
weird,4.8100
weirs,2.3200
weism,0.0000
wekas,0.0000
wekau,0.0000
welch,3.3700
welds,2.6400
welsh,4.1500
welts,2.2700
wench,2.6700
wendi,2.3000
wendy,3.8400
wends,1.8600
wersh,0.0000
westy,1.7600
wetly,1.4100
whack,3.4300
whale,3.9800
whaly,0.0000
whalm,0.0000
whalp,0.0000
whame,0.0000
whamp,0.0000
whams,0.0000
whand,0.0000
whang,1.8300
whank,0.0000
whaps,0.0000
whare,2.0200
wharf,3.4800
wharl,0.0000
wharp,0.0000
whart,0.0000
whase,0.0000
whatd,1.3500
whats,3.8800
whauk,0.0000
whaup,0.0000
whaur,0.0000
wheal,2.1200
wheam,0.0000
wheat,4.0100
wheft,0.0000
whein,0.0000
wheys,0.0000
wheki,0.0000
whelk,1.9000
whelm,1.3000
whelp,2.4900
whens,1.9300
whets,1.6900
whiba,0.0000
whick,1.1800
whids,0.0000
whift,0.0000
whigs,2.8000
while,5.8600
whilk,0.0000
whils,0.0000
whims,2.9400
whine,3.2800
whing,0.0000
whiny,2.8900
whins,1.1500
whips,3.1900
whipt,0.0000
whirl,2.9600
whirs,1.3700
whisk,3.1100
whisp,1.3400
whist,2.4000
white,5.5100
whity,1.2300
whits,1.1800
whole,5.4600
whomp,1.8700
whone,0.0000
whops,0.0000
whore,3.8600
whory,0.0000
whorl,2.5600
whort,0.0000
whose,5.0700
whsle,0.0000
whulk,0.0000
whump,1.3500
whute,0.0000
wicht,0.0000
wicky,1.5600
wicks,2.8200
widen,3.2500
wider,4.2400
wides,1.9800
width,4.0200
wield,3.2100
wierd,2.6100
wifed,1.2200
wifes,2.5100
wigan,3.4200
wight,3.2300
wiyat,0.0000
wiyot,0.0000
wilco,2.5200
wilds,2.9000
wiled,0.0000
wyled,0.0000
wiles,2.7100
wyles,1.5100
wilga,1.0100
wilts,2.3500
wince,2.6100
winch,3.0400
windy,3.5700
winds,4.2200
wynds,0.0000
windz,0.0000
wined,2.0500
winey,1.4700
winer,2.1300
wines,3.8000
wingy,1.3600
wings,4.4400
winks,2.8000
winly,0.0000
winos,1.5700
winze,0.0000
wiped,3.8600
wiper,2.8100
wipes,3.4000
wired,3.8000
wires,3.8500
wiros,0.0000
wised,2.0100
wisen,1.2600
wiser,3.4800
wisha,0.0000
wishy,2.5900
wisht,0.0000
wyson,0.0000
wispy,2.4200
wiste,0.0000
witan,1.6600
witch,4.1100
wited,0.0000
wyted,0.0000
witen,0.0000
wites,0.0000
wytes,0.0000
withe,2.1100
withy,1.8100
wived,0.0000
wiver,0.0000
wyver,0.0000
wives,4.0800
wizen,0.0000
wizes,0.0000
wlity,0.0000
wloka,0.0000
woady,0.0000
woads,0.0000
woald,0.0000
wocas,0.0000
woden,2.1400
wodge,1.2400
wodgy,0.0000
woful,0.0000
wogul,0.0000
woibe,0.0000
wokas,0.0000
woken,3.3700
woldy,0.0000
wolds,1.9400
wolfs,2.1400
wolve,1.0600
woman,5.3500
womby,0.0000
wombs,2.2700
women,5.5700
wonga,2.0900
wonky,2.8400
wonts,0.0000
wopsy,0.0000
wordy,2.5600
words,5.2500
worky,1.2700
works,5.2900
world,5.8900
wormy,2.0300
worms,3.7800
worse,4.8900
worst,4.9300
worth,5.1600
worts,1.5800
wouch,0.0000
wough,0.0000
would,6.2700
wound,4.2400
woven,3.5600
wrack,2.2100
wramp,0.0000
wrang,1.1700
wraps,3.5700
wrapt,1.1500
wrast,0.0000
wrath,3.7000
wreak,2.9400
wreat,0.0000
wreck,3.9600
wrens,2.2200
wrest,2.6300
wrick,0.0000
wride,0.0000
wried,0.0000
wries,0.0000
wring,2.7500
wrist,4.0100
write,5.0300
writh,0.0000
writs,2.5500
wrive,0.0000
wroke,0.0000
wrong,5.3900
wrote,5.0400
wroth,2.1000
wrung,2.3600
wudge,0.0000
wurly,1.2500
wurst,2.2100
xenia,2.4700
xenic,0.0000
xenyl,0.0000
xenos,2.0400
xeric,1.6500
xerus,0.0000
xicak,0.0000
xylan,1.4500
xylem,2.2100
xylia,0.0000
xylic,0.0000
xylon,0.0000
xinca,0.0000
xyrid,0.0000
xyris,0.0000
xysti,0.0000
xurel,0.0000
zabti,0.0000
zayin,0.0000
zaire,2.8900
zambo,1.4900
zande,1.4000
zante,1.9800
zapus,0.0000
zaque,0.0000
zarfs,0.0000
zaxes,0.0000
zeals,0.0000
zebra,3.4000
zebus,0.0000
zeins,0.0000
zeism,0.0000
zeist,1.5900
zemni,0.0000
zendo,1.3600
zerda,0.0000
zerma,0.0000
zeros,3.0600
zesty,2.4100
zetas,2.4600
zhmud,0.0000
zibet,0.0000
ziega,0.0000
zygal,0.0000
zigan,0.0000
zygon,1.7200
zihar,0.0000
zilch,2.4700
zymes,0.0000
zymic,0.0000
zymin,0.0000
zincy,0.0000
zinco,0.0000
zincs,0.0000
zineb,1.3400
zingy,1.8400
zings,1.7100
zinke,2.1500
zinky,0.0000
zirak,0.0000
ziram,0.0000
zlote,0.0000
zloty,2.0500
zoeal,0.0000
zoeas,0.0000
zogan,0.0000
zohak,0.0000
zoism,0.0000
zoist,0.0000
zombi,1.7200
zonal,2.7400
zonar,0.0000
zonda,1.9300
zoned,3.1600
zoner,1.3800
zones,4.1200
zonic,0.0000
zonta,1.4700
zoque,0.0000
zoril,0.0000
zoris,0.0000
zosma,0.0000
zowie,1.9700
zunis,1.0800
